Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
Lck-R-V	LCK	-4.61860958837084	-3.49531582280958	-3.33907616855648	-3.43927691896706	-3.95637388280466	-5.29486668035752	-4.34104542877893	-4.51780444759089	-6.56988077345060	-3.67305585174984	-3.43982751914159	-3.70539210672253	-4.69245707210437	-4.88901710689554	-3.64120000641098	-5.55882191673559	-5.17652876352069	-4.80923566862593	-4.16785072934373	-3.75494678930324	-3.21749046084800	-3.93455609787867	-4.74230366031270	-3.63649329591381	-3.35635566993772	-2.83572322667220	-4.75895964043717	-3.77298684371246	-5.24470964366085	-3.99362073355562	-4.37445971898149	-4.04529960131179	-4.57318661325909	-3.28593987810516	-3.48079376712473	-4.02784728978078
LDHA-R-C	LDHA	-4.27455167681283	-4.75733207716919	-5.26648659962376	-4.45739371570740	-4.20829135596184	-3.30396678991187	-4.43200682768820	-4.15371324424235	-4.12916294037165	-4.58603068105631	-2.21861736671333	-5.94808077271558	-4.12022659415214	-3.95732993609650	-3.45327636698306	-0.122993696432922	-4.18137737581873	-4.14453445150077	-4.75575206590757	-2.03794102575391	-2.00183145450675	-5.38282215175139	-3.01955822241146	-4.64151111502997	-2.32229698291398	-4.53001742435892	-5.97830337431930	-3.16269088779319	-4.61673054682737	-3.29376757350104	-2.81039463052914	-4.35619396524686	-3.61412361111260	-5.64622099309032	-2.47658613813637	-1.60721226357466
LRP6_pS1490-R-V	LRP6	-6.22305533298082	-5.57197382983451	-4.40505789419360	-5.09301422548185	-5.65024868507573	-3.23024454866922	-6.81859900488407	-4.64942508358494	-6.39300152026829	-4.39541824106901	-3.98030778434053	-5.62644137607557	-5.84491630351719	-4.68670492620237	-5.04502619063368	-4.27450023268609	-5.65597888436864	-6.01878173630453	-6.41178208412376	-4.95008813960384	-3.46104498598590	-5.44413765296591	-4.59172250401483	-6.35616652119874	-3.67466211364040	-3.52681579939176	-5.83506749585255	-4.44840071598431	-6.72438809993949	-4.96406439376887	-4.28757365752611	-7.62772999015522	-4.92792956747126	-5.77105463415077	-3.46098705460290	-4.95103055172601
MAPK_pT202_Y204-R-V	MAPK1 MAPK3	-4.35207694714643	-5.21152679722482	-4.80719547804058	-5.28866162414118	-4.90895177249114	-3.35356658353761	-8.40394681051102	-3.84875670403415	-4.06308370795016	-4.47654269191322	-5.41256771045034	-5.16336098419336	-4.91590451632433	-6.63263816835287	-4.57019394323246	-3.50978825549309	-4.39146027639119	-5.13136649362211	-4.21667619050338	-4.87082138807275	-3.42174281471914	-8.91705081648819	-5.94229828975636	-5.07156629243850	-3.77305409107097	-3.85285103867883	-4.84474111519089	-4.26299255806401	-4.12470389365423	-3.98087122374297	-3.51274756197769	-5.73229276169167	-4.86151590022351	-4.42536040706229	-3.65827413448610	-3.40797683321548
Mcl-1-R-V	MCL1	-4.17571313443471	-4.76577981029758	-4.89434900222609	-4.54000872778142	-3.95328012055374	-4.77738161745554	-4.19746086548095	-4.03032624636817	-4.11729096007282	-2.89541911308093	-4.70490371993986	-4.01933614533314	-4.84669857178836	-4.01347805117514	-4.62322791381123	-3.27354735568613	-3.73919078883234	-4.21594083362721	-3.35380474762477	-4.16999105585908	-3.31682510864174	-3.99938531971012	-3.58083442324722	-3.83194550465525	-2.98201400576498	-3.68395939997585	-4.22972146051380	-5.32896976146913	-3.71165767736716	-4.15267859975469	-4.30540651736226	-4.53878686370544	-3.71825041880567	-4.14864996051590	-3.88096379067254	-4.09469584900457
MCT4-R-V	SLC16A4	-3.95246662302756	-6.14886676353055	-4.95751586422024	-4.06502549799171	-6.38865353529866	-3.31895025356321	-3.66797259601747	-4.69062082707288	-3.90089773451795	-4.19691797386923	-3.07913655721087	-6.19282236398322	-4.01661656767920	-3.40494572272316	-5.29006801504762	-2.03429842028699	-5.08324964087192	-3.19952930395033	-4.62840030190993	-3.61206182025859	-2.84350271944205	-3.92693040459307	-4.26449938290748	-4.30155724349553	-3.34521431894268	-4.40339516737982	-4.15128251018087	-4.06613951012110	-4.44827045797543	-5.05100585724646	-4.14523416749614	-4.39832973551217	-3.39575939917398	-4.08864041939046	-3.86108361885466	-4.95026834155485
MDM2_pS166-R-V	MDM2	-3.70816081899510	-5.44883562209026	-6.29960603554538	-4.68168171768941	-5.76479431270484	-3.78754222993076	-4.84902771037152	-5.17283879017715	-4.97960324772175	-3.90938913245664	-4.24121424010423	-4.17133704408156	-4.66074037532973	-3.96659100956296	-4.19491244972531	-2.51373158286503	-4.58986630614645	-5.15087758998956	-3.94524066968254	-3.32265761731883	-4.59834859084254	-5.63331117135015	-5.17029149288762	-6.76051686306778	-4.03793570983907	-5.47307459583468	-5.82377588517348	-4.85004836803015	-4.71743298174131	-3.65799799543755	-5.46722841789553	-4.79343534413232	-4.67055419126913	-5.22239586129983	-4.03876199006245	-4.59666106797349
MEK1-R-V	MAP2K1	-3.79689170822165	-4.32107605784861	-4.37701147510013	-2.90424888741571	-3.41769217078511	-3.42260223340147	-3.36997038137670	-4.41585337708214	-4.01167539883648	-4.04438182481150	-2.51862104196306	-3.69251452596915	-6.39699362257634	-3.26556580823823	-4.78881380767056	-6.38627672942278	-4.80606328454939	-4.32065123450190	-5.07893686149803	-2.68780322631465	-2.60629464281717	-6.81114656423934	-2.81615540815865	-4.27696363822099	-4.14135827170651	-2.51583313596553	-4.18279225137810	-3.43109994775672	-4.42745200388887	-2.33443460235129	-2.89326820557291	-3.90825459428385	-3.80618069444326	-4.54543259101267	-1.34153295287494	-4.13635528006054
MEK1_pS217_S221-R-V	MAP2K1	-5.93219867783894	-5.61816279317991	-6.00868670219496	-5.44785641008301	-5.75690897955426	-6.77285774363838	-4.38759853863244	-9.31505754570151	-5.84305715566802	-4.50406854285714	-4.64506259912356	-5.67634986866332	-8.88887298388071	-5.44540282371531	-4.98194660406171	-4.39965152308471	-4.62537994777630	-5.81127625289372	-7.45805270249377	-4.56745976011599	-4.06957622458381	-4.09046713862314	-5.82272938191614	-4.57401584912335	-3.24257449343042	-2.19521688685784	-4.22738820854740	-4.13947275866394	-6.66721971412932	-4.99582132165843	-5.59489460260926	-6.66515002797956	-6.10243532264381	-4.50375528559023	-3.74538281883387	-4.27140193934093
MERIT40_pS29-R-V	BABAM1	-5.38974304262703	-5.24034931105196	-5.30625145726276	-7.11730018364650	-5.62140061891327	-4.79998944528474	-5.37860753874532	-6.11207605983056	-5.73247482613398	-4.82753691214084	-4.87056643796535	-4.12585242373970	-5.11828483677241	-4.90990750139628	-5.61350751403939	-4.16411381109359	-7.98827470890842	-4.49169930369105	-5.73968561740899	-4.88884765437158	-5.45261839316639	-4.58906919838909	-3.91518694970911	-6.62673144537726	-4.30952474766841	-6.28214751056042	-5.02810560567567	-5.59074578365724	-7.26877182827574	-4.15618308807112	-4.22386481565445	-4.06894097072897	-5.22715264350928	-6.83611584205494	-3.45034009470713	-5.17900488516705
Merlin-R-C	NF2	-4.91547214669766	-5.93926236701528	-5.10680422393352	-4.89423999366139	-3.43533370526385	-3.47145072673811	-4.98629137458654	-4.28346737694241	-6.53589936437585	-3.10239101112061	-2.82044174167441	-5.35757948789478	-5.44684469142261	-4.36587793402795	-2.58978777910102	-2.16487979788843	-6.25184783787519	-5.28557223949188	-5.58797036886392	-3.18119359512489	-2.52752538454845	-5.60363801985356	-4.65604090822136	-3.79920211003268	-4.32742346953377	-2.81396929929811	-4.43232619402135	-4.01179069047892	-4.83886077991358	-2.66669741856831	-2.32483942445260	-5.88277762935921	-5.49081556564789	-4.07456563159244	-3.10881653483059	-2.17682471690890
MIF-R-C	MIF	-3.29079796757882	-3.44430222916332	-6.06207330881156	-3.38311823596191	-3.82928512537667	-3.56172655873569	-3.89290375049008	-4.09432515881743	-3.79047556646525	-3.86487205174152	-4.00993358561768	-3.42440825216782	-4.28748213646022	-4.33665691322937	-3.73082935191460	-4.04176594765245	-4.48280471115601	-4.16743583582819	-5.67800062676342	-3.70354865885035	-4.39627013031795	-5.67536127780985	-3.44706704955526	-4.01574886428715	-3.36255042300810	-3.67919020314613	-5.20200555361827	-3.73101573752393	-3.83134821132014	-3.40126511718477	-4.09763193795049	-4.36066188411386	-3.79915441517370	-4.60981665826358	-3.65489228725820	-5.56489595932560
MIG6-M-V	ERRFI1	-5.92988593282301	-4.96542724690087	-6.48845447949952	-4.35056263674040	-5.00699348458789	-6.20673497679543	-6.71988715981898	-4.68890078149659	-6.12883986818162	-5.28658313599480	-5.82499600814721	-4.48257576484463	-5.19055420940663	-6.65164756929208	-5.45610070948428	-2.30825204886795	-6.21865887553274	-4.14625375528528	-3.78496884102701	-5.37986752698209	-3.79971664316615	-4.39804784585568	-4.32412808567775	-4.83054759345699	-4.57604936985060	-4.24648806303039	-4.44567782191927	-6.52893510451555	-4.63590004584425	-4.96911370824633	-4.49340468036491	-4.71154472927558	-5.27709906780345	-5.57154760781259	-5.50996575604064	-4.58513520717857
MMP2-R-V	MMP2	-5.48831098775957	-4.88607629273625	-4.52191602071361	-5.70477370954448	-4.49748442253572	-3.67175027504077	-5.63510527777720	-7.51609399718404	-7.69415045337555	-7.28277488377480	-5.11494605893113	-8.02716152993246	-5.70926676152793	-5.33676525737757	-5.48299843481475	-4.75065486410571	-5.78075703418623	-5.04127392433625	-5.45659046568068	-7.54714844998206	-4.53048289660930	-5.66622384942232	-4.61963352695875	-7.98016688253922	-4.61705117202096	-4.62564182631047	-5.03034028969869	-4.94747575074030	-5.60761352158518	-5.02762519854605	-5.27280538581375	-5.77315249458952	-4.90956256438036	-4.94745063935915	-3.83420484287526	-4.68399260400644
Mnk1-R-V	MKNK1	-3.52349336667069	-3.76220479336314	-4.44332457955911	-3.52769545648275	-4.75723618400909	-3.98778455750875	-4.39454102282927	-5.47470973697638	-4.55512464832499	-4.14297032276071	-3.90147120854508	-5.45982781518152	-4.08933071778182	-4.18266453567695	-2.83107086586888	-4.62440366123396	-4.17478600889279	-4.12114792502595	-5.28527098106489	-4.59483517837585	-3.38336408075943	-6.20250373379150	-4.22268983800881	-4.49522585733245	-4.36574886605170	-5.20485616306471	-7.95512277317217	-4.28878784100487	-4.72601742593322	-4.66052615285030	-5.62334491214402	-4.77425152576647	-4.66595121997934	-6.79474871771907	-3.69900221468562	-5.99493897271827
MSH6-R-C	MSH6	-5.07703164811960	-6.17403933142519	-5.98381748355345	-7.42449128175677	-5.71459888510434	-2.89807283069633	-5.09322574306564	-4.42608806271318	-6.08976694535470	-4.73305584491158	-3.60629595140478	-4.80561163921715	-4.37921425271618	-5.34409888468182	-4.49865685002646	-3.39035955162562	-4.29141907614770	-4.66553328567673	-4.35768765099736	-3.05281214987846	-4.74927664372323	-4.96428822342451	-6.47273615543297	-5.12752038948457	-3.28916077956668	-4.38961665972706	-5.80098087321140	-5.55361413804043	-5.91699702650125	-5.14324194145201	-4.71891527037409	-7.51478505426033	-5.39152163684271	-5.14620725538950	-5.22658960899826	-5.98905901861877
MSI2-R-C	MSI2	-4.60667353953209	-6.40171524770938	-4.59465563453385	-4.92275149843353	-5.24675086720574	-2.99127183370155	-4.32918001132165	-3.96355875092926	-5.38866015218128	-5.22167261854807	-5.35591194005252	-4.88532197174463	-6.08782686610187	-5.01541323295650	-4.37005231849728	-4.03319251072714	-3.57892243647600	-4.83584385825764	-5.59787247337495	-5.60129892238551	-4.61815524138273	-3.18072838483807	-3.93410290091680	-7.89183601209727	-4.55255397624146	-4.52747696904126	-4.67503768335084	-4.66881368522367	-4.77940848557058	-4.83309408730434	-4.82287888952662	-5.60965115800092	-5.00835984105568	-5.36392884414187	-4.57408338028013	-4.89955906063874
mTOR-R-V	MTOR	-5.10403361176683	-3.76331827187502	-4.22119462643301	-2.72124413925802	-3.17084409336348	-3.84616646096344	-4.70339246963397	-5.31520222774044	-4.58470146869507	-1.81819395290473	-2.13842003290942	-6.38725306724580	-7.67227087574008	-3.80258258357149	-2.95144066386867	-2.72617556309873	-7.12279862331838	-5.54849759210001	-5.38243287377212	-2.74181615294803	-1.97455043849889	-6.00885540924335	-3.30731039735007	-4.46735587100339	-3.59206214443067	-2.48858135862328	-6.73889510123836	-4.34043865431111	-6.30947949547803	-2.32144724376457	-2.88604136721803	-5.14747964791768	-5.35139925148240	-4.87980012082939	-2.88820801820590	-3.20599874696408
mTOR_pS2448-R-C	MTOR	-4.65251367857770	-5.26884327124199	-4.89700261091209	-4.01195861740876	-5.61017591976182	-6.19459990196090	-5.18644376681268	-5.64477455884863	-4.70833418664062	-4.30631426302885	-2.40202757313441	-5.57336394059134	-4.21530197739148	-3.70961942684574	-3.06663425302677	-3.58043775927331	-6.88138954812164	-4.56027644761759	-3.90873043682036	-4.19063877216813	-3.92831137578166	-4.89401274859954	-2.48357309749517	-4.10036017865715	-2.53691746317398	-2.29702516524233	-6.00551925205130	-3.98225135975660	-4.02989089079664	-3.77574182432461	-3.23240166145609	-5.71957756580835	-5.27517755219494	-4.39577425738856	-2.14287955431247	-3.28611663635724
Myosin-11-R-V	MYH11	-5.64484830143856	-4.46577925069378	-7.87882482429846	-5.01528856445416	-6.95420726216595	-3.68938848839935	-5.31342319867524	-5.30915871818013	-7.26717150958573	-5.84936495961708	-4.75285704077518	-4.48702654501469	-4.38557814156218	-4.63410468455880	-4.44964621540304	-5.66253445165346	-7.87702541290862	-5.11876551945243	-4.66431132842483	-4.19091723654253	-3.97415404703858	-7.07787135215735	-4.37321296303095	-4.69417559298113	-3.89380076049535	-5.33211578153790	-6.70115278991270	-3.96884956102417	-7.72004278055857	-5.21633981676569	-5.52783793295507	-4.74664949494415	-6.33140322044929	-4.33223525714405	-3.77418153764491	-4.59368462011743
Myosin-IIa_pS1943-R-V	MYH2	-1.46578800751950	-2.17114556210589	-1.84267766725260	-1.03056162497465	-0.336392869273827	-0.344844958496752	-1.90964847524467	-1.03629371416338	-0.977191563319896	-1.24328898206979	-0.176712790800894	-0.790419411741288	-1.71645895892943	-0.543652620383989	-1.37276153271012	-0.667096303121004	-0.544893083682432	-2.18922436139922	-0.428599512434098	-1.64778894249403	-0.337782813183138	-0.815279411661667	-0.941193040130870	-1.34974262774652	-2.17651973067989	-1.61037568215008	-1.50354950532552	-0.813406267952368	-1.52893251712129	-1.03100742869262	-4.73116403642510	-1.68920237445708	-2.14691804262531	-1.32417716154577	-0.0299435884408421	-0.756894940818076
Myt1-R-C	MYT1	-4.29940716152979	-4.40650061730036	-3.54443837662597	-3.31609189122046	-5.12786964977764	-4.78546938277664	-4.99324508188360	-3.84042752270801	-5.85293374929341	-6.17930012960478	-4.90014072832994	-4.00195732401430	-4.21441271406802	-6.44283842295083	-4.33258030153670	-5.15846246065862	-3.80601479838889	-6.09611946355521	-3.65625393595472	-4.91677545625097	-4.15337720588319	-4.08480692354414	-5.75076558472610	-5.30832457184870	-5.33273751410502	-6.52906866155456	-4.05077193815759	-3.37345704686417	-3.89518528711279	-3.62154817305495	-4.95691161981114	-4.61893936389233	-3.46023389658309	-4.28915591901725	-5.71824368491567	-5.14860791349178
NAPSIN-A-R-C	NAPSA	-6.09655579536636	-6.31515584135893	-6.55339997138418	-5.06015074287734	-6.30075293442379	-4.08509868426094	-5.41204313330901	-6.23312955503429	-6.08343080559871	-5.26311751460956	-5.09805425047872	-5.50460264948224	-6.59697743018365	-7.40250865093682	-5.89161098110844	-4.53523383026578	-5.15535500237070	-6.37158346573820	-5.59318884088109	-4.89250550367877	-3.65445181320711	-4.79280033161550	-6.12222746810153	-5.22830331615906	-4.57427977186242	-5.26314002934062	-5.68569364393036	-4.87678844439996	-7.16202815017593	-5.04117147938852	-5.39413300907848	-5.54492588318762	-6.35474348237019	-5.36112621924546	-4.62271927067503	-3.98406493724146
NDRG1_pT346-R-V	NDRG1	-4.52479169488383	-4.98412677452733	-5.23364744987572	-4.13318793172816	-3.47734465783461	-3.26772036139804	-4.47182258102541	-4.91357001269124	-4.11377398347431	-3.13579405375720	-4.45674375860478	-3.60870447907982	-4.44132455874291	-4.22954327838581	-4.93977661600689	-3.05648304743543	-3.93579341664974	-3.09367944156880	-2.48958400739730	-1.67942165780687	-0.818305195315420	-3.91517323787433	-4.87001001243512	-5.03868801943163	-4.34677108535970	-3.67608387937020	-4.02167646888971	-4.81462742003315	-4.14348454198093	-5.94614207668466	-2.92311310764459	-4.40752523680154	-5.30845378503188	-4.33273579756623	-3.29899121842620	-4.43431899244913
NDUFB4-M-V	NDUFB4	-3.75160350025840	-3.84831229901476	-4.63781171504245	-2.79182469311925	-4.02118999374308	-4.23951557830050	-4.25444981147811	-3.79469387503035	-3.81103964984602	-5.12560661846518	-2.90846766844240	-4.03184778310177	-4.71514803290073	-4.44492486050649	-4.26565648198706	-3.88318727775004	-5.27478580779226	-3.89822350828987	-5.15403371486893	-3.58818996152092	-3.68402132266182	-5.81734004519806	-3.54278264894249	-5.12257331830275	-2.69568372584838	-4.06605503835765	-6.20763711038524	-4.75463625694652	-4.59191043503348	-3.96582928693674	-4.77866252743460	-4.50381905622432	-3.40314045679665	-4.31284597230551	-4.23826563376651	-5.18693128488348
NF-kB-p65_pS536-R-C	RELA	-3.94131709834980	-5.12792318649853	-4.48696196786520	-5.07984197968262	-5.42516177029648	-3.97845931683176	-5.61789860039500	-5.19231968134293	-4.31484121543756	-4.33129176884321	-3.44429902083769	-4.49967610595121	-4.58425854910974	-4.86248972533379	-4.90328700147415	-3.17971557876096	-6.47362539441036	-4.09020629381845	-3.65482453565846	-3.50528860186530	-3.32612830275505	-4.61761531416037	-4.06344965030746	-2.90257025650743	-3.48597252062468	-2.72046329923254	-6.74855997184915	-4.01755482588645	-5.21373606284993	-5.11455058459830	-3.17527025784699	-6.45005587969062	-2.84389996203561	-4.22989203361109	-4.64263738004593	-1.89745580310790
Notch1-R-V	NOTCH1	-3.96784296300731	-5.52484097557599	-5.40005569073547	-7.31492691761143	-3.02981349501954	-2.86306057194856	-5.53932936028068	-4.76166468290808	-5.16537966748985	-4.69925288897163	-4.50895041408548	-4.45155820918219	-4.96628165176402	-4.72755502422266	-2.77099781945266	-1.89810634168988	-5.30477448839675	-5.11624659229273	-5.96125640658321	-3.65856265089153	-4.76908803092047	-5.00500183106652	-4.43606164364240	-4.77046512548578	-1.52819216238579	-4.30503330569927	-5.43061947609889	-2.30249538045130	-5.37547953222248	-4.90245951884722	-3.72449300471324	-4.58227465896876	-4.85550601260374	-4.72775007888598	-5.48133936211741	-3.87654867339163
Notch3-R-C	NOTCH3	-4.34147805061755	-6.00683972061899	-6.54183964463038	-4.91165005656927	-4.74265118456615	-4.19440627281221	-5.02940773522733	-5.33979365452512	-5.17192454179399	-6.13270079604374	-4.64666644062399	-4.65339094774385	-8.28606110248536	-5.16165450031752	-5.62270353475437	-4.69213087854386	-4.80677973081209	-5.78883333474781	-4.82246500375412	-4.82558383433618	-4.66822726890572	-5.01397076877928	-5.13674798931505	-5.97788918405213	-4.50811327462082	-4.78943863204142	-5.80113448883110	-4.65234582508246	-3.97239708221186	-4.72392359438776	-6.28983471828414	-5.82245729949777	-7.33283447365208	-5.52699914736110	-3.89424584983142	-4.88249642982385
N-Ras-M-V	NRAS	-5.00768946088868	-3.08079052006446	-3.92464864592736	-4.27565170533610	-4.90163634861692	-3.82699514856634	-5.13588931461470	-4.54074618703505	-5.93234767023965	-5.93047580133722	-5.20374792286331	-5.53845976849759	-4.45319643535624	-5.87323605838408	-4.26084524790484	-3.79832751777593	-5.31605315866393	-1.33180930518288	-4.38641777147341	-3.72829036450363	-3.94130319679170	-4.67953054406660	-3.97648113947782	-4.82218591077937	-3.83944723578242	-4.06798778672044	-2.48841087449546	-3.88177160605322	-4.48739631571003	-2.49174544681198	-4.99460257686935	-4.42171065043162	-4.59575337354251	-5.24681847222497	-3.85558406633845	-3.77964634409887
Oct-4-R-C	POU5F1	-5.40695950395245	-5.23578659499850	-5.45998929248049	-4.43861794995765	-5.59328003021508	-5.22626821474341	-5.35612270574643	-8.66263762743800	-6.52253593258441	-4.68959457224769	-4.74422224172313	-5.40528084328332	-6.12001297280161	-5.42888042405398	-4.94469107912133	-2.25777628928189	-5.86762644388750	-6.01320784059767	-5.58801780880299	-4.97393295616489	-4.05763537520599	-4.47448718920411	-3.10560290081624	-6.16919901240880	-5.38272031135837	-4.06512046064239	-6.65709649735144	-4.17080818993657	-6.85340269874075	-4.33420960214952	-4.83870190153017	-5.58300978952194	-5.59928531099512	-5.73644493638162	-6.63750117679593	-3.55236911327930
p16INK4a-R-V	CDKN2A	-4.09718345339112	-3.90168338679106	-4.59078870743938	-3.63061220770465	-5.53212292516889	-5.03543577464591	-3.99220386671411	-6.79674564811268	-4.13198864437695	-4.60268655449177	-4.27834858862404	-4.11004441762804	-6.49432959272059	-4.91113778653700	-4.00203537857298	-4.03856778552652	-6.89947128819692	-4.79031918633393	-3.87346770399442	-4.59801305971654	-4.53568800558291	-4.08898092628532	-5.12990771358777	-4.94867580185295	-4.67520433461993	-4.69618061224333	-5.75102210175989	-3.71347810809869	-4.95862880837004	-5.31747237914450	-3.14822921085476	-6.32227619982626	-4.41205755240008	-4.41005050832128	-4.28342570682778	-3.05180902484806
p21-R-V	CDKN1A	-2.48927912341835	-2.64939455398266	-2.40057206002616	-2.98310902535639	-2.62334685881326	-2.22522545020352	-3.59060356779921	-6.38310689783371	-4.27482113306356	-3.64852534710838	-4.21885089747090	-4.50698160408280	-4.68697616539575	-4.37927729372958	-5.03493525822440	-4.79639284514192	-3.88756146535969	-4.47476898334647	-3.61628094468977	-5.51782859731312	-3.92442238679949	-5.13792279630543	-3.65636254352613	-4.66676569082944	-4.86594536552379	-4.74947487571787	-4.48727144134810	-3.95958338389774	-4.14077350235920	-5.73408808367180	-4.58297034788499	-5.55278573316808	-4.16716111508285	-4.88943470193824	-5.20410047642717	-5.45956470887983
p27-Kip-1-R-V	CDKN1B	-5.11139145069195	-4.82703404905329	-4.81803573819759	-4.62690014164361	-4.13132036505648	-4.33498754565852	-5.04261103577571	-5.61112571170005	-6.05488549181006	-4.76022531925866	-6.72425887600059	-8.50179806115507	-7.44668633108077	-4.89186140056762	-5.30252727515028	-4.51386550047143	-5.39655776059550	-6.18948014281477	-4.40206057982266	-4.58759359120018	-5.31680845897284	-6.47205801872149	-4.27544415244240	-5.49919277413280	-3.85787257898705	-6.04083767214979	-6.29158627997778	-3.86933140037145	-7.06831977047916	-5.26149719219736	-4.63839298894086	-4.88964299398210	-5.82808681426648	-4.94549611637188	-3.74881426607978	-5.23950184955160
p27_pT198-R-V	CDKN1B	-5.37903887533358	-3.50173784653195	-4.96067656555249	-5.06612558036208	-7.24025805307614	-3.25825887217095	-4.70803333789664	-5.02036845825346	-5.46397345382832	-5.24687316479587	-4.60122364416785	-5.96552345876962	-3.65980247972044	-5.02117125840662	-6.85839952935525	-5.04400356927164	-5.49051940870986	-5.97285972523110	-5.02194247245730	-6.98990839263557	-4.89386105383624	-5.03661242753645	-4.75282878993380	-6.97864391809385	-6.34911556006379	-5.31743198198414	-5.73726025221696	-4.99290842205772	-6.63386261222852	-6.47568187999944	-5.55970636195129	-5.16360332075288	-6.50115781648745	-5.63026130275797	-5.13593891522139	-5.02131063130167
p38-MAPK-R-V	MAPK14	-4.53614488062247	-4.32769869921955	-4.36323447986943	-3.61856002524476	-4.36973361284884	-3.00053906357901	-3.06288803452718	-4.01422660287853	-4.69079354951595	-3.86458253566076	-3.25385535162095	-3.49846735306526	-3.17674932577534	-4.04075931829704	-3.20978422369582	-3.17564044960180	-6.07830565467636	-3.27589247765093	-3.11742934490642	-2.13228431467407	-1.46169487003161	-3.46335033592231	-2.27928392158590	-4.33039545703953	-1.59768931921857	-2.35630354207353	-2.87885133952271	-3.09130314342365	-6.63064296377239	-2.42660232558449	-2.56375501406426	-3.27470594003167	-3.09291545890814	-4.08059239471425	-1.66659799437914	-2.96179507466613
p38_pT180_Y182-R-V	MAPK14	-5.04162073747775	-5.94897678356017	-3.81898031953136	-3.36090405530048	-4.39850171260265	-2.85892068518537	-5.71189242858709	-7.09311056887390	-5.66990907776159	-4.35398326395386	-2.37204905638767	-4.46142239797843	-4.93980974308368	-4.77840795732317	-5.21574934918785	-4.25960402339411	-4.00919203044390	-7.50241020125893	-5.54081336853783	-4.76874123211151	-4.71840607049656	-4.95379524970649	-3.65657429538903	-5.58837408549814	-4.05420999535147	-3.41263039089297	-4.26035382616952	-4.75177903949093	-4.73295360212852	-3.73978823969018	-3.90953695061834	-4.15066093420047	-4.62587389077750	-3.41657246054103	-2.50830898588837	-4.59520670017849
p44-42-MAPK-R-V	MAPK3	-4.11759216365169	-3.91901179418728	-4.37546122741370	-4.85947406684001	-4.08022669517571	-3.94084784197099	-3.54108778759711	-4.61718487046208	-5.81641045201857	-4.88149569481612	-5.37957522727237	-3.58576643406799	-5.46880706274208	-5.45627696093936	-3.42174437201325	-3.41545444196598	-6.79344247627153	-5.32998853179471	-6.28321948771365	-3.51108735927618	-3.69155443658626	-4.88316054321818	-4.53090268355853	-5.38816433410417	-4.28992422267775	-4.05962521495844	-5.02795746549022	-4.16153212043766	-6.42869758016192	-3.87132965557735	-4.18650051971386	-3.51443916763025	-4.57821620519233	-4.69241036802209	-4.21857205679791	-3.45030213642197
p53-R-C	TP53	-3.86579713386405	-3.83470832976284	-4.51522126751573	-4.15166712951052	-4.79132746510248	-5.64652597690838	-4.41410042423088	-6.25768393221024	-5.53534774833799	-4.88580254496903	-4.99364757351949	-4.30620277575724	-5.00003840546521	-5.19093165153882	-6.11747790349469	-7.21805768688133	-3.54864627517051	-4.78983469136799	-5.58346818216160	-5.10747614682997	-5.22088507342061	-7.18347765029069	-6.44108740867290	-4.93453751237528	-5.03229767592333	-7.00208388777860	-5.50620784962806	-4.01969094724997	-5.44455691361574	-5.93378012337570	-4.29128208159233	-5.81082593563547	-5.61840640635284	-7.75419184862147	-6.24015846502734	-4.83421151138182
p70-S6K1-R-V	RPS6KB1	-4.12256231225129	-5.31402808787915	-5.93867786720214	-4.34997122802659	-3.06962266500045	-3.26449399188385	-5.39858906428514	-4.99046892305037	-5.22386352497450	-5.36705133936928	-3.75617465426808	-7.22117435777574	-5.52722276706155	-5.16223652080712	-3.46738782825056	-3.70364340588643	-5.19034983925543	-5.50735780770136	-6.86598281449166	-3.30266759512623	-2.86779843620663	-8.26032869742879	-5.35350267305436	-4.34335472877657	-5.73604009421734	-3.25307232728661	-6.67434653547944	-4.40533993338235	-5.61592980535410	-4.39446898122905	-3.67491968895077	-5.52985260056741	-5.54523885910881	-6.04634760156822	-5.46326921993872	-4.38812482744201
p70-S6K_pT389-R-V	RPS6KB1	-3.65669602098043	-4.68759362174513	-6.11282847163481	-4.50202102366209	-3.92168425290783	-4.20752198351247	-3.89902686889015	-5.13754236321074	-3.05884540670148	-3.33558304161580	-3.19070924719355	-3.92947421883014	-5.22019673333598	-3.35585036869942	-3.19680020567751	-3.49812925744529	-5.76750894953604	-4.93574613882110	-3.64979453182675	-3.13591466105524	-3.40399840573499	-4.72981967732048	-4.26649329069062	-5.17798993925877	-3.25042184156401	-4.31467938012434	-4.61814941373669	-4.02258509070051	-3.58476973457498	-3.74427001310147	-3.32191149090199	-5.79124594005459	-6.05080452695286	-4.02137624858772	-3.69718718842768	-4.13690664917524
