Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
Mcl-1-R-V	MCL1	-4.16589409216990	-4.75596076803277	-4.88452995996129	-4.53018968551661	-3.94346107828893	-4.76756257519073	-4.18764182321614	-4.02050720410336	-4.10747191780801	-2.88560007081612	-4.69508467767505	-4.00951710306833	-4.83687952952355	-4.00365900891033	-4.61340887154643	-3.26372831342133	-3.72937174656753	-4.20612179136240	-3.34398570535997	-4.16017201359428	-3.30700606637693	-3.98956627744532	-3.57101538098242	-3.82212646239044	-2.97219496350018	-3.67414035771104	-4.21990241824899	-5.31915071920432	-3.70183863510236	-4.14285955748988	-4.29558747509746	-4.52896782144063	-3.70843137654086	-4.13883091825109	-3.87114474840773	-4.08487680673976
MCT4-R-V	SLC16A4	-4.13973362856824	-6.33613376907123	-5.14478286976092	-4.25229250353239	-6.57592054083934	-3.50621725910389	-3.85523960155816	-4.87788783261357	-4.08816474005863	-4.38418497940991	-3.26640356275155	-6.38008936952391	-4.20388357321988	-3.59221272826384	-5.47733502058831	-2.22156542582768	-5.27051664641260	-3.38679630949101	-4.81566730745062	-3.79932882579927	-3.03076972498273	-4.11419741013375	-4.45176638844816	-4.48882424903622	-3.53248132448336	-4.59066217292050	-4.33854951572155	-4.25340651566178	-4.63553746351611	-5.23827286278714	-4.33250117303682	-4.58559674105286	-3.58302640471466	-4.27590742493114	-4.04835062439534	-5.13753534709554
MDM2_pS166-R-V	MDM2	-3.75605383532308	-5.49672863841823	-6.34749905187335	-4.72957473401739	-5.81268732903282	-3.83543524625873	-4.89692072669950	-5.22073180650513	-5.02749626404973	-3.95728214878461	-4.28910725643221	-4.21923006040954	-4.70863339165771	-4.01448402589094	-4.24280546605329	-2.56162459919301	-4.63775932247443	-5.19877060631753	-3.99313368601052	-3.37055063364681	-4.64624160717052	-5.68120418767812	-5.21818450921560	-6.80840987939576	-4.08582872616704	-5.52096761216266	-5.87166890150145	-4.89794138435812	-4.76532599806929	-3.70589101176553	-5.51512143422350	-4.84132836046030	-4.71844720759711	-5.27028887762781	-4.08665500639043	-4.64455408430147
MEK1-R-V	MAP2K1	-3.84226939910161	-4.36645374872857	-4.42238916598009	-2.94962657829567	-3.46306986166507	-3.46797992428143	-3.41534807225667	-4.46123106796211	-4.05705308971645	-4.08975951569147	-2.56399873284303	-3.73789221684912	-6.44237131345630	-3.31094349911819	-4.83419149855052	-6.43165442030275	-4.85144097542936	-4.36602892538186	-5.12431455237799	-2.73318091719461	-2.65167233369713	-6.85652425511930	-2.86153309903862	-4.32234132910095	-4.18673596258647	-2.56121082684549	-4.22816994225807	-3.47647763863669	-4.47282969476883	-2.37981229323125	-2.93864589645287	-3.95363228516382	-3.85155838532322	-4.59081028189264	-1.38691064375490	-4.18173297094051
MEK1_pS217_S221-R-V	MAP2K1	-5.95633159888918	-5.64229571423015	-6.03281962324519	-5.47198933113325	-5.78104190060449	-6.79699066468861	-4.41173145968268	-9.33919046675169	-5.86719007671825	-4.52820146390737	-4.66919552017379	-5.70048278971356	-8.91300590493096	-5.46953574476554	-5.00607952511195	-4.42378444413494	-4.64951286882654	-5.83540917394396	-7.48218562354400	-4.59159268116623	-4.09370914563405	-4.11460005967338	-5.84686230296638	-4.59814877017358	-3.26670741448065	-2.21934980790807	-4.25152112959764	-4.16360567971418	-6.69135263517956	-5.01995424270866	-5.61902752365949	-6.68928294902979	-6.12656824369404	-4.52788820664047	-3.76951573988411	-4.29553486039116
MERIT40_pS29-R-V	BABAM1	-5.43978351496787	-5.29038978339280	-5.35629192960361	-7.16734065598735	-5.67144109125412	-4.85002991762559	-5.42864801108616	-6.16211653217141	-5.78251529847483	-4.87757738448168	-4.92060691030619	-4.17589289608054	-5.16832530911326	-4.95994797373713	-5.66354798638024	-4.21415428343444	-8.03831518124925	-4.54173977603189	-5.78972608974984	-4.93888812671243	-5.50265886550724	-4.63910967072993	-3.96522742204995	-6.67677191771810	-4.35956522000925	-6.33218798290126	-5.07814607801652	-5.64078625599809	-7.31881230061659	-4.20622356041196	-4.27390528799529	-4.11898144306981	-5.27719311585012	-6.88615631439579	-3.50038056704797	-5.22904535750790
Merlin-R-C	NF2	-5.04742705052898	-6.07121727084660	-5.23875912776484	-5.02619489749271	-3.56728860909517	-3.60340563056943	-5.11824627841786	-4.41542228077373	-6.66785426820716	-3.23434591495193	-2.95239664550573	-5.48953439172610	-5.57879959525393	-4.49783283785927	-2.72174268293234	-2.29683470171975	-6.38380274170652	-5.41752714332321	-5.71992527269525	-3.31314849895621	-2.65948028837977	-5.73559292368488	-4.78799581205268	-3.93115701386400	-4.45937837336509	-2.94592420312943	-4.56428109785267	-4.14374559431024	-4.97081568374490	-2.79865232239963	-2.45679432828392	-6.01473253319053	-5.62277046947921	-4.20652053542376	-3.24077143866191	-2.30877962074022
MIF-R-C	MIF	-3.26013456558856	-3.41363882717306	-6.03140990682130	-3.35245483397165	-3.79862172338641	-3.53106315674543	-3.86224034849982	-4.06366175682717	-3.75981216447499	-3.83420864975126	-3.97927018362742	-3.39374485017756	-4.25681873446995	-4.30599351123911	-3.70016594992434	-4.01110254566219	-4.45214130916575	-4.13677243383793	-5.64733722477315	-3.67288525686009	-4.36560672832769	-5.64469787581959	-3.41640364756500	-3.98508546229689	-3.33188702101784	-3.64852680115586	-5.17134215162801	-3.70035233553367	-3.80068480932988	-3.37060171519451	-4.06696853596023	-4.32999848212360	-3.76849101318344	-4.57915325627332	-3.62422888526794	-5.53423255733533
MIG6-M-V	ERRFI1	-5.85102206382129	-4.88656337789915	-6.40959061049780	-4.27169876773868	-4.92812961558617	-6.12787110779372	-6.64102329081726	-4.61003691249487	-6.04997599917990	-5.20771926699308	-5.74613213914548	-4.40371189584291	-5.11169034040491	-6.57278370029035	-5.37723684048256	-2.22938817986623	-6.13979500653102	-4.06738988628356	-3.70610497202528	-5.30100365798036	-3.72085277416442	-4.31918397685396	-4.24526421667603	-4.75168372445526	-4.49718550084888	-4.16762419402867	-4.36681395291754	-6.45007123551383	-4.55703617684253	-4.89024983924461	-4.41454081136319	-4.63268086027386	-5.19823519880172	-5.49268373881087	-5.43110188703891	-4.50627133817685
MMP2-R-V	MMP2	-5.41557586882092	-4.81334117379759	-4.44918090177495	-5.63203859060582	-4.42474930359707	-3.59901515610211	-5.56237015883855	-7.44335887824538	-7.62141533443688	-7.21003976483614	-5.04221093999247	-7.95442641099380	-5.63653164258927	-5.26403013843891	-5.41026331587609	-4.67791974516706	-5.70802191524757	-4.96853880539759	-5.38385534674202	-7.47441333104340	-4.45774777767064	-5.59348873048367	-4.54689840802010	-7.90743176360055	-4.54431605308230	-4.55290670737181	-4.95760517076003	-4.87474063180164	-5.53487840264652	-4.95489007960739	-5.20007026687509	-5.70041737565086	-4.83682744544170	-4.87471552042049	-3.76146972393660	-4.61125748506778
Mnk1-R-V	MKNK1	-3.48070173916034	-3.71941316585278	-4.40053295204875	-3.48490382897239	-4.71444455649874	-3.94499292999840	-4.35174939531892	-5.43191810946602	-4.51233302081463	-4.10017869525035	-3.85867958103472	-5.41703618767116	-4.04653909027146	-4.13987290816660	-2.78827923835853	-4.58161203372360	-4.13199438138243	-4.07835629751560	-5.24247935355453	-4.55204355086550	-3.34057245324907	-6.15971210628115	-4.17989821049845	-4.45243422982209	-4.32295723854134	-5.16206453555435	-7.91233114566182	-4.24599621349451	-4.68322579842287	-4.61773452533994	-5.58055328463367	-4.73145989825611	-4.62315959246899	-6.75195709020871	-3.65621058717526	-5.95214734520791
MSH6-R-C	MSH6	-5.12486755507162	-6.22187523837722	-6.03165339050547	-7.47232718870879	-5.76243479205636	-2.94590873764835	-5.14106165001766	-4.47392396966520	-6.13760285230673	-4.78089175186361	-3.65413185835680	-4.85344754616917	-4.42705015966820	-5.39193479163385	-4.54649275697848	-3.43819545857764	-4.33925498309972	-4.71336919262875	-4.40552355794938	-3.10064805683048	-4.79711255067526	-5.01212413037653	-6.52057206238500	-5.17535629643659	-3.33699668651870	-4.43745256667908	-5.84881678016342	-5.60145004499245	-5.96483293345327	-5.19107784840403	-4.76675117732611	-7.56262096121235	-5.43935754379473	-5.19404316234152	-5.27442551595028	-6.03689492557079
MSI2-R-C	MSI2	-4.58406281227626	-6.37910452045355	-4.57204490727803	-4.90014077117771	-5.22414013994992	-2.96866110644573	-4.30656928406583	-3.94094802367344	-5.36604942492546	-5.19906189129224	-5.33330121279670	-4.86271124448880	-6.06521613884605	-4.99280250570068	-4.34744159124146	-4.01058178347131	-3.55631170922018	-4.81323313100181	-5.57526174611913	-5.57868819512969	-4.59554451412690	-3.15811765758225	-3.91149217366098	-7.86922528484145	-4.52994324898564	-4.50486624178544	-4.65242695609502	-4.64620295796785	-4.75679775831476	-4.81048336004851	-4.80026816227080	-5.58704043074510	-4.98574911379986	-5.34131811688605	-4.55147265302431	-4.87694833338292
mTOR-R-V	MTOR	-5.17307486611044	-3.83235952621862	-4.29023588077662	-2.79028539360163	-3.23988534770709	-3.91520771530705	-4.77243372397757	-5.38424348208405	-4.65374272303867	-1.88723520724834	-2.20746128725303	-6.45629432158941	-7.74131213008366	-3.87162383791509	-3.02048191821228	-2.79521681744234	-7.19183987766198	-5.61753884644362	-5.45147412811574	-2.81085740729164	-2.04359169284250	-6.07789666358696	-3.37635165169368	-4.53639712534699	-3.66110339877428	-2.55762261296689	-6.80793635558198	-4.40947990865471	-6.37852074982164	-2.39048849810818	-2.95508262156164	-5.21652090226129	-5.42044050582600	-4.94884137517300	-2.95724927254951	-3.27504000130769
mTOR_pS2448-R-C	MTOR	-4.67196741292614	-5.28829700559042	-4.91645634526052	-4.03141235175719	-5.62962965411025	-6.21405363630934	-5.20589750116111	-5.66422829319707	-4.72778792098905	-4.32576799737728	-2.42148130748285	-5.59281767493977	-4.23475571173992	-3.72907316119417	-3.08608798737521	-3.59989149362174	-6.90084328247008	-4.57973018196602	-3.92818417116879	-4.21009250651656	-3.94776511013009	-4.91346648294797	-2.50302683184361	-4.11981391300558	-2.55637119752241	-2.31647889959076	-6.02497298639973	-4.00170509410504	-4.04934462514507	-3.79519555867305	-3.25185539580453	-5.73903130015678	-5.29463128654337	-4.41522799173699	-2.16233328866090	-3.30557037070567
Myosin-11-R-V	MYH11	-5.64079198542770	-4.46172293468291	-7.87476850828759	-5.01123224844329	-6.95015094615509	-3.68533217238848	-5.30936688266438	-5.30510240216926	-7.26311519357486	-5.84530864360621	-4.74880072476431	-4.48297022900383	-4.38152182555132	-4.63004836854794	-4.44558989939217	-5.65847813564260	-7.87296909689776	-5.11470920344156	-4.66025501241396	-4.18686092053167	-3.97009773102772	-7.07381503614648	-4.36915664702009	-4.69011927697026	-3.88974444448449	-5.32805946552703	-6.69709647390184	-3.96479324501331	-7.71598646454771	-5.21228350075482	-5.52378161694420	-4.74259317893328	-6.32734690443842	-4.32817894113319	-3.77012522163405	-4.58962830410657
Myosin-IIa_pS1943-R-V	MYH2	-2.52329259340743	-3.22865014799382	-2.90018225314053	-2.08806621086258	-1.39389745516176	-1.40234954438469	-2.96715306113261	-2.09379830005132	-2.03469614920783	-2.30079356795773	-1.23421737668883	-1.84792399762922	-2.77396354481737	-1.60115720627192	-2.43026611859806	-1.72460088900894	-1.60239766957037	-3.24672894728715	-1.48610409832203	-2.70529352838197	-1.39528739907107	-1.87278399754960	-1.99869762601880	-2.40724721363445	-3.23402431656783	-2.66788026803801	-2.56105409121345	-1.87091085384030	-2.58643710300923	-2.08851201458055	-5.78866862231305	-2.74670696034502	-3.20442262851324	-2.38168174743370	-1.08744817432878	-1.81439952670601
Myt1-R-C	MYT1	-4.27671458674301	-4.38380804251358	-3.52174580183919	-3.29339931643367	-5.10517707499086	-4.76277680798986	-4.97055250709682	-3.81773494792123	-5.83024117450663	-6.15660755481800	-4.87744815354316	-3.97926474922752	-4.19172013928124	-6.42014584816405	-4.30988772674992	-5.13576988587184	-3.78332222360211	-6.07342688876843	-3.63356136116794	-4.89408288146420	-4.13068463109641	-4.06211434875736	-5.72807300993932	-5.28563199706191	-5.31004493931823	-6.50637608676778	-4.02807936337081	-3.35076447207739	-3.87249271232601	-3.59885559826816	-4.93421904502436	-4.59624678910555	-3.43754132179631	-4.26646334423047	-5.69555111012889	-5.12591533870500
NAPSIN-A-R-C	NAPSA	-6.09191128964428	-6.31051133563685	-6.54875546566210	-5.05550623715526	-6.29610842870172	-4.08045417853886	-5.40739862758693	-6.22848504931221	-6.07878629987663	-5.25847300888747	-5.09340974475665	-5.49995814376016	-6.59233292446158	-7.39786414521473	-5.88696647538637	-4.53058932454370	-5.15071049664862	-6.36693896001612	-5.58854433515901	-4.88786099795669	-3.64980730748503	-4.78815582589342	-6.11758296237945	-5.22365881043699	-4.56963526614034	-5.25849552361855	-5.68104913820828	-4.87214393867788	-7.15738364445386	-5.03652697366644	-5.38948850335641	-5.54028137746555	-6.35009897664811	-5.35648171352338	-4.61807476495295	-3.97942043151938
NDRG1_pT346-R-V	NDRG1	-4.60771545345629	-5.06705053309979	-5.31657120844818	-4.21611169030062	-3.56026841640708	-3.35064411997050	-4.55474633959787	-4.99649377126370	-4.19669774204677	-3.21871781232966	-4.53966751717725	-3.69162823765228	-4.52424831731537	-4.31246703695828	-5.02270037457935	-3.13940680600789	-4.01871717522220	-3.17660320014126	-2.57250776596976	-1.76234541637933	-0.901228953887881	-3.99809699644679	-4.95293377100758	-5.12161177800409	-4.42969484393216	-3.75900763794266	-4.10460022746218	-4.89755117860561	-4.22640830055339	-6.02906583525711	-3.00603686621705	-4.49044899537400	-5.39137754360434	-4.41565955613869	-3.38191497699866	-4.51724275102159
NDUFB4-M-V	NDUFB4	-3.73435206512766	-3.83106086388402	-4.62056027991170	-2.77457325798851	-4.00393855861233	-4.22226414316976	-4.23719837634737	-3.77744243989961	-3.79378821471528	-5.10835518333444	-2.89121623331165	-4.01459634797103	-4.69789659776999	-4.42767342537575	-4.24840504685632	-3.86593584261930	-5.25753437266152	-3.88097207315913	-5.13678227973819	-3.57093852639018	-3.66676988753108	-5.80008861006732	-3.52553121381175	-5.10532188317200	-2.67843229071764	-4.04880360322691	-6.19038567525450	-4.73738482181578	-4.57465899990273	-3.94857785180600	-4.76141109230386	-4.48656762109358	-3.38588902166591	-4.29559453717477	-4.22101419863577	-5.16967984975274
NF-kB-p65_pS536-R-C	RELA	-4.04094470595578	-5.22755079410451	-4.58658957547118	-5.17946958728860	-5.52478937790246	-4.07808692443774	-5.71752620800098	-5.29194728894891	-4.41446882304354	-4.43091937644919	-3.54392662844367	-4.59930371355719	-4.68388615671573	-4.96211733293977	-5.00291460908013	-3.27934318636694	-6.57325300201634	-4.18983390142443	-3.75445214326444	-3.60491620947128	-3.42575591036103	-4.71724292176635	-4.16307725791344	-3.00219786411341	-3.58560012823066	-2.82009090683852	-6.84818757945514	-4.11718243349243	-5.31336367045591	-5.21417819220428	-3.27489786545297	-6.54968348729660	-2.94352756964159	-4.32951964121706	-4.74226498765191	-1.99708341071388
Notch1-R-V	NOTCH1	-3.84869826200972	-5.40569627457840	-5.28091098973788	-7.19578221661383	-2.91066879402195	-2.74391587095097	-5.42018465928309	-4.64251998191049	-5.04623496649226	-4.58010818797404	-4.38980571308788	-4.33241350818460	-4.84713695076643	-4.60841032322507	-2.65185311845507	-1.77896164069229	-5.18562978739916	-4.99710189129514	-5.84211170558561	-3.53941794989394	-4.64994332992288	-4.88585713006893	-4.31691694264481	-4.65132042448819	-1.40904746138820	-4.18588860470168	-5.31147477510130	-2.18335067945371	-5.25633483122489	-4.78331481784963	-3.60534830371565	-4.46312995797117	-4.73636131160615	-4.60860537788839	-5.36219466111982	-3.75740397239403
Notch3-R-C	NOTCH3	-4.24429653051285	-5.90965820051429	-6.44465812452568	-4.81446853646456	-4.64546966446145	-4.09722475270750	-4.93222621512263	-5.24261213442042	-5.07474302168929	-6.03551927593904	-4.54948492051928	-4.55620942763914	-8.18887958238066	-5.06447298021282	-5.52552201464967	-4.59494935843916	-4.70959821070738	-5.69165181464311	-4.72528348364942	-4.72840231423148	-4.57104574880102	-4.91678924867457	-5.03956646921035	-5.88070766394743	-4.41093175451611	-4.69225711193671	-5.70395296872639	-4.55516430497776	-3.87521556210716	-4.62674207428306	-6.19265319817944	-5.72527577939307	-7.23565295354738	-5.42981762725639	-3.79706432972671	-4.78531490971915
N-Ras-M-V	NRAS	-4.94826081359642	-3.02136187277219	-3.86521999863509	-4.21622305804384	-4.84220770132466	-3.76756650127407	-5.07646066732243	-4.48131753974278	-5.87291902294739	-5.87104715404496	-5.14431927557105	-5.47903112120532	-4.39376778806397	-5.81380741109182	-4.20141660061258	-3.73889887048367	-5.25662451137167	-1.27238065789061	-4.32698912418114	-3.66886171721137	-3.88187454949944	-4.62010189677434	-3.91705249218556	-4.76275726348711	-3.78001858849016	-4.00855913942817	-2.42898222720319	-3.82234295876095	-4.42796766841776	-2.43231679951972	-4.93517392957709	-4.36228200313936	-4.53632472625025	-5.18738982493270	-3.79615541904618	-3.72021769680661
Oct-4-R-C	POU5F1	-5.34879309495333	-5.17762018599937	-5.40182288348136	-4.38045154095852	-5.53511362121595	-5.16810180574429	-5.29795629674730	-8.60447121843886	-6.46436952358527	-4.63142816324856	-4.68605583272400	-5.34711443428420	-6.06184656380249	-5.37071401505485	-4.88652467012220	-2.19960988028276	-5.80946003488838	-5.95504143159855	-5.52985139980386	-4.91576654716577	-3.99946896620686	-4.41632078020499	-3.04743649181711	-6.11103260340968	-5.32455390235924	-4.00695405164327	-6.59893008835231	-4.11264178093744	-6.79523628974163	-4.27604319315040	-4.78053549253104	-5.52484338052282	-5.54111890199600	-5.67827852738249	-6.57933476779680	-3.49420270428017
p16INK4a-R-V	CDKN2A	-4.05523226283068	-3.85973219623062	-4.54883751687895	-3.58866101714422	-5.49017173460845	-4.99348458408548	-3.95025267615368	-6.75479445755225	-4.09003745381652	-4.56073536393133	-4.23639739806361	-4.06809322706761	-6.45237840216016	-4.86918659597656	-3.96008418801255	-3.99661659496609	-6.85752009763649	-4.74836799577350	-3.83151651343399	-4.55606186915611	-4.49373681502247	-4.04702973572489	-5.08795652302734	-4.90672461129252	-4.63325314405950	-4.65422942168290	-5.70907091119945	-3.67152691753825	-4.91667761780961	-5.27552118858407	-3.10627802029432	-6.28032500926582	-4.37010636183964	-4.36809931776085	-4.24147451626735	-3.00985783428763
p21-R-V	CDKN1A	-2.02691772240691	-2.18703315297122	-1.93821065901472	-2.52074762434496	-2.16098545780183	-1.76286404919208	-3.12824216678777	-5.92074549682227	-3.81245973205212	-3.18616394609694	-3.75648949645946	-4.04462020307136	-4.22461476438431	-3.91691589271814	-4.57257385721297	-4.33403144413048	-3.42520006434825	-4.01240758233503	-3.15391954367834	-5.05546719630168	-3.46206098578805	-4.67556139529400	-3.19400114251470	-4.20440428981801	-4.40358396451236	-4.28711347470643	-4.02491004033666	-3.49722198288631	-3.67841210134777	-5.27172668266036	-4.12060894687356	-5.09042433215665	-3.70479971407142	-4.42707330092680	-4.74173907541574	-4.99720330786840
p27-Kip-1-R-V	CDKN1B	-5.10124142922486	-4.81688402758620	-4.80788571673049	-4.61675012017652	-4.12117034358938	-4.32483752419143	-5.03246101430861	-5.60097569023296	-6.04473547034297	-4.75007529779156	-6.71410885453350	-8.49164803968799	-7.43653630961368	-4.88171137910052	-5.29237725368318	-4.50371547900433	-5.38640773912841	-6.17933012134767	-4.39191055835556	-4.57744356973308	-5.30665843750575	-6.46190799725440	-4.26529413097531	-5.48904275266570	-3.84772255751995	-6.03068765068269	-6.28143625851068	-3.85918137890435	-7.05816974901206	-5.25134717073026	-4.62824296747377	-4.87949297251500	-5.81793679279938	-4.93534609490479	-3.73866424461269	-5.22935182808451
p27_pT198-R-V	CDKN1B	-5.37048331043895	-3.49318228163732	-4.95212100065786	-5.05757001546745	-7.23170248818151	-3.24970330727632	-4.69947777300201	-5.01181289335883	-5.45541788893369	-5.23831759990124	-4.59266807927322	-5.95696789387499	-3.65124691482582	-5.01261569351199	-6.84984396446062	-5.03544800437701	-5.48196384381524	-5.96430416033647	-5.01338690756267	-6.98135282774095	-4.88530548894161	-5.02805686264182	-4.74427322503917	-6.97008835319922	-6.34055999516916	-5.30887641708951	-5.72870468732233	-4.98435285716309	-6.62530704733388	-6.46712631510481	-5.55115079705666	-5.15504775585825	-6.49260225159282	-5.62170573786335	-5.12738335032676	-5.01275506640704
p38-MAPK-R-V	MAPK14	-4.58712421329509	-4.37867803189218	-4.41421381254206	-3.66953935791739	-4.42071294552147	-3.05151839625163	-3.11386736719981	-4.06520593555116	-4.74177288218858	-3.91556186833338	-3.30483468429358	-3.54944668573789	-3.22772865844797	-4.09173865096967	-3.26076355636845	-3.22661978227442	-6.12928498734898	-3.32687181032355	-3.16840867757905	-2.18326364734669	-1.51267420270424	-3.51432966859494	-2.33026325425853	-4.38137478971216	-1.64866865189119	-2.40728287474616	-2.92983067219533	-3.14228247609628	-6.68162229644502	-2.47758165825712	-2.61473434673689	-3.32568527270430	-3.14389479158077	-4.13157172738687	-1.71757732705177	-3.01277440733876
p38_pT180_Y182-R-V	MAPK14	-5.16826990161261	-6.07562594769503	-3.94562948366622	-3.48755321943534	-4.52515087673752	-2.98556984932023	-5.83854159272196	-7.21975973300876	-5.79655824189645	-4.48063242808872	-2.49869822052253	-4.58807156211329	-5.06645890721855	-4.90505712145804	-5.34239851332272	-4.38625318752898	-4.13584119457877	-7.62905936539380	-5.66746253267269	-4.89539039624638	-4.84505523463143	-5.08044441384135	-3.78322345952390	-5.71502324963301	-4.18085915948634	-3.53927955502783	-4.38700299030438	-4.87842820362579	-4.85960276626338	-3.86643740382505	-4.03618611475321	-4.27731009833533	-4.75252305491237	-3.54322162467589	-2.63495815002324	-4.72185586431336
p44-42-MAPK-R-V	MAPK3	-4.15420077374296	-3.95562040427855	-4.41206983750497	-4.89608267693128	-4.11683530526698	-3.97745645206226	-3.57769639768838	-4.65379348055335	-5.85301906210985	-4.91810430490739	-5.41618383736364	-3.62237504415926	-5.50541567283335	-5.49288557103063	-3.45835298210452	-3.45206305205725	-6.83005108636279	-5.36659714188598	-6.31982809780492	-3.54769596936745	-3.72816304667754	-4.91976915330945	-4.56751129364980	-5.42477294419544	-4.32653283276902	-4.09623382504971	-5.06456607558149	-4.19814073052893	-6.46530619025319	-3.90793826566862	-4.22310912980513	-3.55104777772153	-4.61482481528360	-4.72901897811336	-4.25518066688918	-3.48691074651324
p53-R-C	TP53	-3.83015193960677	-3.79906313550556	-4.47957607325846	-4.11602193525325	-4.75568227084520	-5.61088078265110	-4.37845522997360	-6.22203873795296	-5.49970255408071	-4.85015735071175	-4.95800237926222	-4.27055758149996	-4.96439321120793	-5.15528645728154	-6.08183270923741	-7.18241249262406	-3.51300108091323	-4.75418949711072	-5.54782298790432	-5.07183095257269	-5.18523987916334	-7.14783245603341	-6.40544221441563	-4.89889231811800	-4.99665248166606	-6.96643869352132	-5.47056265537078	-3.98404575299269	-5.40891171935846	-5.89813492911842	-4.25563688733505	-5.77518074137819	-5.58276121209556	-7.71854665436419	-6.20451327077006	-4.79856631712455
p70-S6K1-R-V	RPS6KB1	-4.21919769984270	-5.41066347547055	-6.03531325479355	-4.44660661561800	-3.16625805259186	-3.36112937947526	-5.49522445187654	-5.08710431064178	-5.32049891256590	-5.46368672696069	-3.85281004185949	-7.31780974536716	-5.62385815465296	-5.25887190839853	-3.56402321584196	-3.80027879347784	-5.28698522684684	-5.60399319529277	-6.96261820208307	-3.39930298271764	-2.96443382379803	-8.35696408502019	-5.45013806064577	-4.43999011636798	-5.83267548180874	-3.34970771487802	-6.77098192307084	-4.50197532097375	-5.71256519294550	-4.49110436882046	-3.77155507654218	-5.62648798815882	-5.64187424670021	-6.14298298915962	-5.55990460753013	-4.48476021503341
p70-S6K_pT389-R-V	RPS6KB1	-3.60830329079837	-4.63920089156307	-6.06443574145275	-4.45362829348003	-3.87329152272577	-4.15912925333040	-3.85063413870809	-5.08914963302867	-3.01045267651942	-3.28719031143373	-3.14231651701149	-3.88108148864808	-5.17180400315391	-3.30745763851736	-3.14840747549545	-3.44973652726323	-5.71911621935398	-4.88735340863904	-3.60140180164469	-3.08752193087318	-3.35560567555293	-4.68142694713842	-4.21810056050856	-5.12959720907671	-3.20202911138195	-4.26628664994227	-4.56975668355462	-3.97419236051845	-3.53637700439291	-3.69587728291941	-3.27351876071993	-5.74285320987252	-6.00241179677080	-3.97298351840565	-3.64879445824562	-4.08851391899318
p90RSK_pT573-R-C	RPS6K	-4.95974689059368	-5.14418235716308	-6.20488233815205	-4.68049012190571	-4.74050737153820	-3.84098153566263	-5.89728672940071	-3.61646861440359	-5.91779089617263	-4.47199593130575	-4.08978777350105	-5.76226132796793	-4.48487056320846	-5.02857015717731	-4.44614906261881	-3.35305583293325	-3.18354823414207	-4.86124820704213	-4.95512688178046	-4.20813372128076	-3.26557886664263	-5.61735926026521	-3.27200840892136	-8.32120489732192	-4.68645533191112	-3.27336106013938	-6.03954653188684	-4.06182695464078	-6.02391068063270	-5.18774895508285	-3.31613347457518	-5.70256345607238	-3.36520801763352	-3.84948218917502	-4.49314184268015	-3.26677394877624
PAI-1-M-V	SERPINE1	-5.52246416800477	-4.85249960464936	-6.24301700108815	-4.96104436563614	-4.61896672622689	-7.52921043152508	-5.28698156196310	-6.32579606976805	-4.63243487870924	-3.73934179820260	-3.03976237590299	-4.58101875491245	-4.16171828104168	-4.89352753626607	-7.87908153827225	-3.65918951430857	-5.11557867523820	-5.55681198495057	-4.16554302105695	-3.77399785031899	-3.04570369481987	-4.05376927687659	-5.86201157949064	-4.14146502048259	-3.69447810899396	-3.79463179894787	-7.23767279152337	-2.52612682645850	-3.77471784009957	-3.16945427746150	-2.80473097618399	-3.90854442594170	-3.25308034868322	-2.52760797916157	-0.503395745415216	-2.90451019489134
PAICS-R-C	PAICS	-5.79691139719469	-3.94501215843947	-3.86347214646311	-3.85289573313426	-4.26277387944193	-2.95105687231975	-6.69381116628112	-8.45103702065727	-6.52021165149135	-4.27157976138745	-5.55332299494387	-7.25673886673306	-4.81689192924480	-6.82828080963137	-5.02145141503101	-3.02654114918879	-6.00245078616755	-7.24323253752413	-4.51961837918993	-3.91003816771592	-4.16691806845643	-5.30252978492629	-4.34046224103930	-5.85795504591058	-3.87673134127256	-4.08082859073963	-5.09678055451377	-5.13284143613666	-5.03597694514420	-3.71184811737904	-5.86690870247179	-6.46637027279718	-5.39511996816073	-6.63374999234114	-4.47856080860107	-4.43833641601549
PAK1-R-V	PAK1	-6.20970617130513	-3.02513583057730	-3.42061494949341	-4.55825412501522	-4.13267830522830	-4.95581593435869	-5.08777199920031	-4.52570239061387	-4.47314702936665	-4.38466457438419	-4.45059250300389	-2.10211946200586	-4.00517564419301	-4.62491224590689	-5.20677765986842	-4.64397382379566	-5.05385750518792	-4.97640523402414	-4.59327095257101	-6.03275674878762	-4.71298157158817	-4.73994610962310	-5.89022626787158	-5.16324507187037	-4.96408966097031	-4.50426661767482	-4.79247311401957	-7.53225627082345	-7.42041350781068	-4.13173561058382	-4.74287240609927	-5.14839160279226	-5.63178434255154	-4.39065541029941	-4.06699119604814	-6.72817034800142
